OTU,prevalence,mean_abc
HW066484.1.1484,0.0008234566138321671,7.183820827688589e-07
HZ405969.13.1425,0.0057784758912846875,2.579570886782141e-06
HZ405972.1.1408,0.013122947308296445,2.496711503405357e-05
HZ485137.1.1350,0.0028701984863629872,2.2268032701548417e-05
HZ486066.1.1495,0.0008139368841924889,1.242884664208873e-06
HZ486249.1.1210,0.005078775762768337,2.9143690398362217e-05
HZ486575.1.1328,0.004869341710695416,4.674332405544889e-06
HZ486581.1.1337,0.0017040316055024038,1.1468995362743377e-06
JF000870.1.1363,0.002170498357846637,2.9502165723979582e-06
JF007062.1.1377,0.009357894235803703,8.691718361061014e-05
JF015418.1.1352,0.0010043314769860535,1.6641455511257117e-05
JF017488.1.1336,0.0005235851301823028,7.238609194096343e-06
JF017747.1.1368,0.0009948117473463753,1.6253674157630713e-05
JF018376.1.1356,0.003017754295778,4.508252947576705e-06
JF021752.1.1274,0.0457042220000952,0.00014280854308467824
JF025602.1.1300,0.002494169165595697,3.3311361846578445e-06
JF029412.1.1373,0.0004855062116235899,1.0248418049380024e-05
JF030154.1.1334,0.0022894949783426152,1.3418508815875261e-05
JF030218.1.1334,0.003479461183302394,3.476965639545235e-05
JF030369.1.1361,0.0006568613451377981,4.403607546190527e-06
JF031002.1.1292,0.005435765624256271,3.203636685800978e-06
JF037988.1.1373,0.001389880527393022,3.4417810815068494e-06
JF042351.1.1319,0.0034223428054643247,6.602217819830767e-06
JF044111.1.1379,0.002656004569470227,1.6079722737204142e-06
JF045838.1.1372,0.000533104859821981,2.077889248889674e-07
JF048255.1.1354,0.0005426245894616593,1.5805712032154674e-06
JF052873.1.1355,0.001880146603836451,1.544775947687872e-05
JF057160.1.1343,0.03938788138416869,7.50201984382571e-05
JF057538.1.1353,0.007353991146651435,7.217227817609986e-05
JF057596.1.1380,0.0009948117473463753,8.707733466370972e-06
JF057786.1.1380,0.0005140654005426246,1.3372358729008183e-06
JF058121.1.1279,0.0006378218858584416,9.238318822131169e-07
JF058250.1.1351,0.0035698986148793373,4.0729326293729995e-06
JF059136.1.1311,0.003274786996049312,1.6822290711910212e-05
JF059998.1.1357,0.0009091341805892712,1.8600391899222685e-06
JF062451.1.1370,0.003008234566138322,1.992476978814606e-06
JF064395.1.1378,0.0014850778237898044,2.167756204938981e-05
JF065594.1.1364,0.0006711409395973154,1.6596046979485902e-06
JF067258.1.1350,0.0038602503688895235,1.259336195331819e-05
JF072241.1.1258,0.0010376505307249273,8.305944073403274e-06
JF082189.1.1377,0.000490266076443429,8.285015289231616e-07
JF087953.1.1320,0.0036984149650149934,1.537144377846212e-05
JF088452.1.1325,0.0006330620210386025,1.506892746734662e-06
JF089497.1.1303,0.0011090485030225141,7.237747437276515e-07
JF090188.1.1364,0.052410871531248515,5.048641196918111e-05
JF091577.1.1328,0.0008805749916702366,4.0533602741262097e-07
JF091636.1.1347,0.0007615783711742586,6.05204558656568e-07
JF093120.1.1334,0.0007948974249131325,1.3536023605004507e-06
JF093828.1.1346,0.0005807035080203722,1.2569053197831585e-06
JF095411.1.1369,0.0004759864819839117,6.672471528273982e-06
JF095834.1.1347,0.0006283021562187634,9.890605015074402e-07
JF096707.1.1375,0.0006425817506782807,3.924471233952682e-07
JF096771.1.1331,0.0027940406492455616,1.1896576078431953e-06
JF101079.1.1256,0.019091817792374698,2.3683712475927875e-05
JF103639.1.1333,0.000652101480317959,1.9407963613809425e-05
JF104196.1.1305,0.004122042933980675,6.304696835390017e-06
JF104206.1.1347,0.0012042457994192964,1.2322102961954125e-06
JF105630.1.1385,0.001504117283069161,4.266514872484468e-06
JF106001.1.1271,0.004993098196011233,3.1096914425641864e-05
JF106005.1.1329,0.0007472987767147413,2.0206452034821133e-06
JF107789.1.1369,0.002494169165595697,1.8494248611257885e-05
JF110574.1.1364,0.0010090913418058928,1.9434006119962116e-06
JF110835.1.1384,0.016940358893807416,0.00023632810181046726
JF110841.1.1382,0.0028416392974439527,9.9776231989285e-06
JF111268.1.1369,0.0012375648531581702,1.1059173375394414e-06
JF112015.1.1394,0.00118520634013994,1.9907590710564618e-05
JF112041.1.1258,0.0007092198581560284,1.0249515424155844e-07
JF113984.1.1349,0.0035841782093388548,5.971830031602714e-06
JF115422.1.1375,0.006863725070208006,9.663364900395379e-06
JF115506.1.1367,0.0012423247179780095,5.066163220123727e-06
JF115987.1.1347,0.003174829834832691,7.676984655729881e-06
JF117067.1.1365,0.00134704174401447,4.802978117994997e-06
JF117260.1.1361,0.008239326003141511,0.00010943816575427033
JF117724.1.1357,0.0007710981008139369,4.762507810549311e-06
JF120137.1.1363,0.0007615783711742586,1.0711036901125482e-05
JF120145.1.1346,0.025769908134608978,4.6217994608653346e-05
JF120720.1.1366,0.0008234566138321671,4.933940250264496e-06
JF121027.1.1363,0.0006283021562187634,6.643708145128332e-06
JF122646.1.1384,0.003022514160597839,1.607404794502959e-05
JF123305.1.1333,0.001680232281403208,3.0418901627548945e-06
JF124473.1.1355,0.03171497929458803,1.4526688304042388e-05
JF124688.1.1336,0.005183492788804798,2.2169987955906673e-05
JF124766.1.1334,0.001261364177257366,7.175142803701488e-06
JF125650.1.1285,0.029625398638678663,4.7279504002145695e-05
JF126467.1.1346,0.000614022561759246,1.2010633250125497e-06
JF127612.1.1359,0.002779761054786044,1.371793683695807e-05
JF127747.1.1272,0.00630682088628683,3.532507555018753e-05
JF128502.1.1359,0.0007092198581560284,7.306152548828812e-08
JF128766.1.1378,0.0006854205340568328,1.9720488241452217e-06
JF128995.1.1359,0.001389880527393022,8.815269898263968e-06
JF129236.1.1333,0.0007377790470750631,1.5982350158421725e-06
JF129679.1.1354,0.000490266076443429,2.7927855342179593e-07
JF131013.1.1258,0.0004855062116235899,1.7853114886521356e-07
JF131285.1.1359,0.0005426245894616593,3.4470926263442296e-07
JF131578.1.1367,0.006335380075205864,1.1531060792780605e-05
JF131605.1.1321,0.0014089199866723786,1.406106033027218e-05
JF131672.1.1361,0.0016469132276643343,3.726382109668234e-06
JF131759.1.1337,0.0013327621495549525,7.981574494307842e-06
JF132755.1.1361,0.0014945975534294826,1.4508520662774316e-06
JF133744.1.1348,0.00086153553239088,1.9062402721424149e-06
JF133967.1.1369,0.0025988861916321575,1.3396424012409963e-05
JF135345.1.1367,0.0008900947213099148,4.503777213760471e-06
JF135466.1.1371,0.0004855062116235899,5.223979182946704e-07
JF135518.1.1365,0.0005045456709029464,2.9050092742962055e-07
JF135534.1.1359,0.0009567328287876625,2.908369756080248e-06
JF138197.1.1347,0.0017278309296015993,6.8729274920978095e-06
JF138446.1.1356,0.001756390118520634,2.5940340896325582e-06
JF138496.1.1360,0.0025132086248750535,1.731243237453644e-05
JF139928.1.1354,0.0006425817506782807,4.976325945465505e-07
JF140876.1.1359,0.0029511161883002523,1.744852028561927e-05
JF140888.1.1356,0.0009614926936075015,3.2626515352324205e-06
JF141872.1.1365,0.0033652244276262556,9.685289565000744e-07
JF141876.1.1383,0.00048074634680375075,5.118442717375454e-06
JF142008.1.1345,0.0031605502403731734,1.8577606044807578e-05
JF142145.1.1375,0.0017611499833404731,3.4911967893371024e-06
JF142224.1.1345,0.000571183778380694,9.957702359622535e-07
JF142362.1.1383,0.0004997858060831073,3.242376345177837e-06
JF143268.1.1370,0.0012423247179780095,6.59116905622291e-05
JF145838.1.1337,0.0011471274215812271,2.5644645294805835e-07
JF145918.1.1350,0.0005093055357227855,5.931448968673755e-06
JF146004.1.1361,0.0005140654005426246,2.351247735531605e-06
JF146078.1.1354,0.020376981293731257,0.0010389414178293807
JF146160.1.1334,0.0020657813318101766,4.7024943691013616e-06
JF146311.1.1361,0.0011090485030225141,2.8086869602798834e-06
JF146374.1.1356,0.005911752106240183,6.0945480457711634e-05
JF146416.1.1327,0.0007520586415345805,2.123997057765149e-06
JF147782.1.1370,0.0009234137750487886,5.002964275710337e-07
JF148501.1.1373,0.0012375648531581702,4.097645743853756e-06
JF148966.1.1361,0.0044885525251082865,2.542324669481211e-05
JF150483.1.1314,0.008786710457423009,1.0180751491193554e-05
JF150656.1.1355,0.002008662953972107,7.548919372537997e-07
JF150899.1.1302,0.030691608358322624,1.1694352249188002e-05
JF150985.1.1355,0.00134704174401447,7.039112166033762e-07
JF151040.1.1336,0.0006283021562187634,1.4423825571027687e-06
JF151070.1.1361,0.003270027131229473,0.00022335065245433785
JF151396.1.1371,0.0005188252653624637,1.086284255114897e-06
JF151653.1.1370,0.004564710362225713,7.409883218216626e-06
JF151704.1.1366,0.0005569041839211767,2.348262696609261e-06
JF152180.1.1335,0.002080060926269694,1.325824939009468e-05
JF152804.1.1371,0.00102337093626541,9.61719868192312e-06
JF152882.1.1361,0.0017659098481603124,3.5792271816562775e-06
JF153067.1.1376,0.0010566899900042838,5.532959189633716e-07
JF153130.1.1366,0.0006330620210386025,3.760175675300277e-06
JF153317.1.1392,0.0011614070160407444,1.455208784941492e-05
JF153523.1.1347,0.0007377790470750631,1.8509832813041576e-06
JF153934.1.1360,0.0005664239135608548,1.193655867894723e-05
JF154739.1.1369,0.002351373221000524,3.329075153635598e-05
JF155181.1.1335,0.0005093055357227855,6.367767324030824e-07
JF156412.1.1365,0.0008900947213099148,6.501675151659759e-07
JF156670.1.1384,0.0027607215955066876,9.476497767770147e-06
JF158381.1.1365,0.0017325907944214384,1.138290581616618e-06
JF159385.1.1351,0.005026417249750107,1.732991942179854e-05
JF159460.1.1350,0.005649959541149031,7.822095193939676e-06
JF159595.1.1352,0.0005759436432005331,4.960583561228894e-06
JF159661.1.1347,0.000609262696939407,6.124873884983491e-06
JF159724.1.1335,0.0005140654005426246,9.711374937081675e-07
JF160056.1.1354,0.0005283449950021419,2.2555838545821252e-06
JF160083.1.1354,0.0004997858060831073,5.317124228049244e-07
JF160112.1.1371,0.0005902232376600505,4.664759096695602e-06
JF160180.1.1268,0.0007663382359940977,2.4784558517594782e-06
JF160900.1.1352,0.005835594269122757,7.5897347987522565e-06
JF161006.1.1350,0.012970631634061593,6.096625975554029e-05
JF161010.1.1382,0.0007187395877957066,6.969737287512829e-06
JF161086.1.1352,0.003360464562806416,1.1650030168895489e-05
JF161198.1.1349,0.0011566471512209054,1.173131303281955e-06
JF161248.1.1347,0.007506306820886287,8.194759098356395e-05
JF161459.1.1351,0.008363082488457328,3.8176981194479875e-05
JF161512.1.1353,0.0012137655290589747,1.7198655860962455e-06
JF161518.1.1282,0.001794469037079347,4.217143578032052e-06
JF161568.1.1377,0.0012470845827978485,6.745553719146932e-06
JF161581.1.1333,0.003136750916273978,1.2269727742996401e-05
JF161681.1.1371,0.0007187395877957066,9.232313233130346e-07
JF161683.1.1388,0.0009424532343281451,4.150762938133542e-06
JF161693.1.1351,0.0007425389118949022,1.1569205990593907e-06
JF161731.1.1357,0.000533104859821981,1.2575044630761311e-06
JF161743.1.1369,0.008172687895663763,2.9825727158014862e-05
JF161745.1.1358,0.0014089199866723786,2.213628497978759e-06
JF161755.1.1349,0.001175686610500262,1.904352085141979e-06
JF161763.1.1353,0.02144795087819506,0.00010198653041107586
JF161844.1.1333,0.006444856966062164,5.5163638899660906e-05
JF161921.1.1354,0.03444238183635585,0.0004992528572008243
JF161925.1.1353,0.001504117283069161,1.2557569308178786e-05
JF161960.1.1357,0.002708363082488457,3.943724088291433e-05
JF161986.1.1351,0.0005283449950021419,2.5515443087558717e-06
JF162239.1.1352,0.010300347470131848,3.723528523777742e-05
JF162368.1.1339,0.0018468275500975772,2.2339970405763965e-05
JF162658.1.1365,0.0045028321195678045,6.021001028550424e-05
JF162659.1.1366,0.0013708410681136656,1.5862681290594393e-05
JF162676.1.1364,0.003060593079156552,1.97185065556285e-05
JF163050.1.1358,0.0014089199866723786,1.2008498490579413e-05
JF163075.1.1334,0.0017421105240611166,9.074523217595753e-06
JF163596.1.1351,0.002936836593840735,9.222029910653531e-06
JF163633.1.1360,0.005959350754438574,1.897378382119758e-05
JF163825.1.1359,0.002751201865867009,2.3709660252971355e-05
JF168160.1.1356,0.0006283021562187634,2.0757865911250333e-07
JF168303.1.1318,0.0005569041839211767,1.193610762829127e-06
JF169949.1.1363,0.0010424103955447666,3.234344303373329e-07
JF171722.1.1334,0.009405492884002095,1.8713490221494503e-05
JF171931.1.1380,0.0006045028321195678,6.743793147308259e-07
JF172015.1.1361,0.0030701128087962304,2.939903387315952e-05
JF172118.1.1354,0.041144271502689324,1.27541982914672e-05
JF173891.1.1387,0.0010709695844638013,1.540480957808554e-05
JF173953.1.1367,0.0005521443191013375,2.250534930638899e-06
JF173981.1.1355,0.0014707982293302871,5.41522756155054e-06
JF174686.1.1369,0.00134704174401447,4.666683241284958e-07
JF175727.1.1353,0.00086153553239088,2.6100922064335906e-05
JF176336.1.1347,0.0004855062116235899,1.919779405604661e-06
JF176422.1.1365,0.011061925841306107,0.00010547609562893482
JF176662.1.1382,0.0005759436432005331,1.2637730843801736e-06
JF176996.1.1360,0.0016088343091056215,1.2725742053811177e-05
JF177026.1.1335,0.0006854205340568328,4.23220316319404e-07
JF177220.1.1318,0.00048074634680375075,5.07932256987668e-07
JF177285.1.1364,0.006421057641962968,8.940180787081094e-06
JF177362.1.1349,0.0011138083678423534,2.7483265369119137e-06
JF177487.1.1349,0.004669427388262174,6.151857678186995e-06
JF177757.1.1351,0.00344614212956352,1.9879892293116687e-05
JF178040.1.1358,0.000818696749012328,1.3573351554407753e-06
JF178404.1.1365,0.0011280879623018706,7.340889610935696e-07
JF178846.1.1362,0.0004855062116235899,3.3262872968756907e-07
JF179224.1.1335,0.0010424103955447666,3.292490696363903e-06
JF180167.1.1282,0.001594554714646104,1.999822181108176e-06
JF181596.1.1364,0.0025417678137940884,1.1415243703323031e-05
JF181670.1.1367,0.0018896663334761292,1.630248828989945e-05
JF182033.1.1329,0.0033699842924460946,4.87230291384607e-06
JF182165.1.1357,0.0005188252653624637,4.845660439774636e-06
JF182421.1.1363,0.0004855062116235899,6.871996808791213e-07
JF183959.1.1367,0.0009186539102289495,2.4748311534355586e-06
JF184038.1.1345,0.003593697938978533,7.152343465062636e-06
JF184055.1.1362,0.0012090056642391357,3.978048647433279e-06
JF186256.1.1367,0.0005664239135608548,3.6220277393777222e-06
JF186313.1.1347,0.0006425817506782807,1.1350437389494735e-06
JF186440.1.1371,0.001061449854824123,5.15543376916317e-06
JF187469.1.1361,0.004964539007092199,5.44928031891011e-05
JF188540.1.1365,0.001175686610500262,6.706290086776056e-06
JF188851.1.1368,0.0017040316055024038,1.1941517924781821e-05
JF188931.1.1282,0.000614022561759246,5.539812979676333e-07
JF189240.1.1303,0.0007806178304536151,6.876701377718611e-07
JF189318.1.1335,0.0012090056642391357,1.2648083689462491e-06
JF189323.1.1370,0.0011566471512209054,1.584905442922741e-06
JF189333.1.1362,0.00134704174401447,9.373661088527162e-06
JF189424.1.1363,0.0016849921462230473,5.256287498983543e-06
JF189481.1.1383,0.0012851635013565615,3.51881470139603e-06
JF189488.1.1361,0.0058308344043029176,2.9623960248649124e-05
JF189509.1.1356,0.0011376076919415489,1.150361473932232e-05
JF189647.1.1358,0.000490266076443429,1.8160272563585063e-06
JF189684.1.1343,0.004450473606549574,2.3808954155498247e-05
JF190649.1.1337,0.0005045456709029464,3.642833604343958e-07
JF190728.1.1357,0.0021133799800085677,2.1760337479605922e-06
JF191472.1.1358,0.0017754295777999904,7.111393236417748e-06
JF191903.1.1373,0.0006283021562187634,4.1149931854442437e-08
JF192305.1.1345,0.0007282593174353848,2.1815909587201424e-06
JF192478.1.1346,0.0013851206625731828,2.949067132889293e-06
JF192604.1.1366,0.0008710552620305583,2.1057790254039037e-06
JF192943.1.1348,0.0005854633728402113,2.346513780471979e-06
JF193117.1.1388,0.001228045123518492,6.704099495713073e-06
JF193498.1.1348,0.001713551335142082,5.835288614481109e-06
JF193507.1.1378,0.0017754295777999904,5.793738378001951e-07
JF193794.1.1368,0.0006711409395973154,5.704396960115297e-07
JF194008.1.1359,0.0011994859345994574,1.834105856671894e-06
JF194361.1.1386,0.0017801894426198296,1.640256771378625e-05
JF194489.1.1352,0.0006854205340568328,1.560151045032744e-07
JF196651.1.1308,0.0005426245894616593,3.397412844367915e-07
JF196953.1.1351,0.0011518872864010662,2.2561700495442447e-06
JF197006.1.1364,0.0007139797229758674,1.6675213629810072e-06
JF197024.1.1357,0.0031653101051930125,1.4310802406228762e-05
JF197159.1.1360,0.0009329335046884668,4.027662523556868e-07
JF197416.1.1347,0.0007901375600932934,1.223031079278942e-06
JF198387.1.1359,0.0008377362082916845,5.169524772472696e-07
JF198522.1.1350,0.000652101480317959,1.4114792714544367e-07
JF198578.1.1357,0.0010519301251844448,6.1452150028963684e-06
JF198707.1.1359,0.0005854633728402113,1.4150925159817845e-05
JF199152.1.1381,0.008972345185396734,4.7271839851679096e-05
JF200027.1.1366,0.0007663382359940977,2.725247102131916e-07
JF201050.1.1360,0.0007520586415345805,7.424804832294966e-06
JF202287.1.1304,0.0004950259412632681,4.404913082896912e-07
JF202533.1.1374,0.0004855062116235899,1.4426057861654041e-06
JF202999.1.1355,0.0028701984863629872,3.0316354164734144e-06
JF203190.1.1346,0.003436622399923842,1.7131458883920272e-05
JF203236.1.1325,0.05937931362749298,0.0003046226608654678
JF204045.1.1361,0.011318958541577419,4.326905391527849e-05
JF205223.1.1385,0.0006283021562187634,4.934680527648016e-06
JF206640.1.1370,0.0005569041839211767,1.3271066002377983e-06
JF207434.1.1370,0.006016469132276644,1.1587040542206078e-05
JF208261.1.1361,0.0038554905040696845,4.7865021763903745e-05
JF210939.1.1357,0.010062354229139892,1.5385755693060343e-05
JF211007.1.1361,0.0013184825550954353,1.521499330336763e-06
JF211169.1.1370,0.001794469037079347,2.7850877716798007e-06
JF217088.1.1357,0.001228045123518492,1.8572025035820534e-06
JF217215.1.1357,0.0012518444476176877,1.0590533198982373e-06
JF217665.1.1354,0.003631776857537246,4.094024577374581e-06
JF217893.1.1356,0.0010328906659050883,4.4932135759581626e-07
JF218684.1.1345,0.0013375220143747918,3.5607605719106185e-06
JF218944.1.1353,0.0007520586415345805,1.6705985733451986e-07
JF220351.1.1310,0.0031557903755533344,2.0372359427331194e-05
JF220832.1.1358,0.01593602741682136,3.3348536712922844e-05
JF220902.1.1366,0.00808225046408682,0.00011633366876255518
JF220962.1.1367,0.0088343091056214,7.430847880174144e-06
JF220967.1.1337,0.0022704555190632587,1.0746851595564804e-05
JF220976.1.1376,0.001104288638202675,1.5268581257995796e-06
JF221374.1.1362,0.0007282593174353848,8.445889863424696e-06
JF221453.1.1349,0.0021466990337474416,7.205027191238985e-06
JF221690.1.1374,0.0006045028321195678,2.570969593363378e-06
JF221747.1.1376,0.003888809557808558,6.978060761445861e-06
JF222023.1.1341,0.006330620210386025,4.3484024043359466e-05
JF223416.1.1347,0.0008805749916702366,1.6190297072963046e-06
JF223947.1.1343,0.0005235851301823028,3.087023732383447e-07
JF224197.1.1374,0.0008044171545528107,2.8573329712837033e-07
JF224375.1.1373,0.0016183540387452997,3.9087606218323067e-07
JF224412.1.1365,0.000609262696939407,7.675945133057062e-07
JF224904.1.1305,0.000985292017706697,8.516747400815118e-07
JF225044.1.1379,0.013332381360369365,1.325844726445732e-05
JF226035.1.1373,0.0009186539102289495,1.37375781859525e-06
JF226212.1.1366,0.0004950259412632681,1.5307952268229462e-06
JF226227.1.1358,0.0017611499833404731,2.463828053795489e-06
